,actuals,predictions
1247,33.0,20.497295
1248,35.0,21.221916
1249,33.0,21.361809
1250,33.0,20.655807
1251,33.0,20.453907
1252,33.0,20.476715
1253,33.0,20.452248
1254,33.0,21.26878
1255,33.0,21.384972
1256,33.0,20.66598
1257,33.0,20.459496
1258,33.0,20.432438
1259,33.0,20.456825
1260,33.0,21.26332
1261,33.0,21.38456
1262,33.0,20.670788
1263,33.0,20.41439
1264,33.0,20.434996
1265,33.0,20.590857
1266,33.0,21.259136
1267,33.0,21.38822
1268,33.0,20.619947
1269,33.0,20.413889
1270,33.0,20.55602
1271,33.0,20.700413
1272,33.0,21.257889
1273,33.0,21.32114
1274,33.0,20.60846
1275,33.0,20.527996
1276,33.0,20.659698
1277,33.0,20.839167
1278,33.0,21.196312
1279,33.0,21.298103
1280,33.0,20.735914
1281,33.0,20.635826
1282,33.0,20.806423
1283,33.0,20.95574
1284,33.0,21.19729
1285,33.0,21.489872
1286,33.0,20.910446
1287,33.0,20.810318
1288,33.0,20.95121
1289,33.0,21.028198
1290,33.0,21.36584
1291,33.0,21.776142
1292,33.0,21.236237
1293,33.0,21.030853
1294,33.0,21.06046
1295,33.0,21.071396
1296,33.0,23.071571
1297,33.0,24.241228
1298,33.0,24.077164
1299,33.0,22.890396
1300,33.0,21.559462
1301,33.0,21.19578
1302,33.0,23.02314
1303,33.0,24.155867
1304,33.0,24.04327
1305,33.0,22.93788
1306,33.0,21.576628
1307,33.0,21.192745
1308,33.0,22.939537
1309,33.0,23.989388
1310,33.0,23.888762
1311,33.0,22.887335
1312,33.0,21.575897
1313,33.0,21.187744
1314,33.0,22.77174
1315,33.0,23.603146
1316,33.0,23.418554
1317,33.0,22.591152
1318,33.0,21.524792
1319,33.0,21.175669
1320,33.0,22.544235
1321,33.0,23.017204
1322,33.0,22.632854
1323,33.0,22.031908
1324,33.0,21.385683
1325,33.0,21.145695
1326,33.0,22.40125
1327,33.0,22.635468
1328,33.0,22.121021
1329,33.0,21.65586
1330,33.0,21.26158
1331,33.0,21.110542
1332,33.0,22.335632
1333,33.0,22.46102
1334,33.0,21.895994
1335,33.0,21.48883
1336,33.0,21.19707
1337,33.0,21.0886
1338,33.0,22.301998
1339,33.0,22.371973
1340,33.0,21.785492
1341,33.0,21.40714
1342,33.0,21.163288
1343,33.0,21.076096
1344,33.0,22.28142
1345,33.0,22.317528
1346,33.0,21.719921
1347,33.0,21.35904
1348,33.0,21.142727
1349,33.0,21.068151
1350,33.0,22.267197
1351,33.0,22.279919
1352,33.0,21.675613
1353,33.0,21.32675
1354,33.0,21.12865
1355,33.0,21.062569
1356,33.0,22.256748
1357,33.0,22.252329
1358,33.0,21.643665
1359,33.0,21.303595
1360,33.0,21.118416
1361,33.0,21.058437
1362,33.0,22.248957
1363,33.0,22.231781
1364,33.0,21.620253
1365,33.0,21.286728
1366,33.0,21.110891
1367,33.0,21.055363
1368,33.0,22.243246
1369,33.0,22.216751
1370,33.0,21.603477
1371,33.0,21.274765
1372,33.0,21.105518
1373,33.0,21.05315
1374,33.0,22.239277
1375,33.0,22.206322
1376,33.0,21.592228
1377,33.0,21.266903
1378,33.0,21.10197
1379,33.0,21.051691
1380,33.0,22.236794
1381,33.0,22.19981
1382,33.0,21.58569
1383,33.0,21.262554
1384,33.0,21.100006
1385,33.0,21.0509
1386,33.0,22.23557
1387,33.0,22.196619
1388,33.0,21.583162
1389,33.0,21.261211
1390,33.0,21.099403
1391,33.0,21.050682
1392,33.0,22.23541
1393,33.0,22.196213
1394,33.0,21.584011
1395,33.0,21.262405
1396,33.0,21.09995
1397,33.0,21.050957
1398,33.0,22.236122
1399,33.0,22.198112
1400,33.0,21.587654
1401,33.0,21.2657
1402,33.0,21.101444
1403,33.0,21.051632
1404,33.0,22.237541
1405,33.0,22.201855
1406,33.0,21.593552
1407,33.0,21.270683
1408,33.0,21.103691
1409,33.0,21.052631
1410,33.0,22.239515
1411,33.0,22.207047
1412,33.0,21.601238
1413,33.0,21.27701
1414,33.0,21.106525
1415,33.0,21.053873
1416,33.0,22.241903
1417,33.0,22.213326
1418,33.0,21.610275
1419,33.0,21.284344
1420,33.0,21.109793
1421,33.0,21.055292
1422,33.0,22.244461
1423,33.0,22.220047
1424,33.0,21.619911
1425,33.0,21.29213
1426,33.0,21.113237
1427,33.0,21.056782
1428,33.0,22.24704
1429,33.0,22.226818
1430,33.0,21.629673
1431,33.0,21.30001
1432,33.0,21.116697
1433,33.0,21.058273
1434,33.0,22.249557
1435,33.0,22.233421
1436,33.0,21.63929
1437,33.0,21.307796
1438,33.0,21.120092
1439,33.0,21.05973
1440,33.0,22.25195
1441,33.0,22.239698
1442,33.0,21.648586
1443,33.0,21.315338
1444,33.0,21.12336
1445,33.0,21.06113
1446,33.0,22.25418
1447,33.0,22.245544
1448,33.0,21.65742
1449,33.0,21.322548
1450,33.0,21.126455
1451,33.0,21.062454
1452,33.0,22.256218
1453,33.0,22.250877
1454,33.0,21.665688
1455,33.0,21.329338
1456,33.0,21.12935
1457,33.0,21.063694
1458,33.0,22.258038
1459,33.0,22.255638
1460,33.0,21.67331
1461,33.0,21.335648
1462,33.0,21.13202
1463,33.0,21.064838
1464,33.0,22.259617
1465,33.0,22.259773
1466,33.0,21.680206
1467,33.0,21.341421
1468,33.0,21.134443
1469,33.0,21.065878
1470,33.0,22.26094
1471,33.0,22.263235
1472,33.0,21.686312
1473,33.0,21.346607
1474,33.0,21.136604
1475,33.0,21.066809
1476,33.0,22.262012
1477,33.0,22.266043
1478,33.0,21.691608
1479,33.0,21.351177
1480,33.0,21.13849
1481,33.0,21.067627
1482,33.0,22.262821
1483,33.0,22.268158
1484,33.0,21.696041
1485,33.0,21.355087
1486,33.0,21.14009
1487,33.0,21.068325
1488,33.0,22.26336
1489,33.0,22.269566
1490,33.0,21.699575
1491,33.0,21.358318
1492,33.0,21.1414
1493,33.0,21.068905
1494,33.0,22.26363
1495,33.0,22.27029
1496,33.0,21.702217
1497,33.0,21.360867
1498,33.0,21.142418
1499,33.0,21.069366
1500,33.0,22.263643
1501,33.0,22.27034
1502,33.0,21.703976
1503,33.0,21.362728
1504,33.0,21.14315
1505,33.0,21.06971
1506,33.0,22.263412
1507,33.0,22.269756
1508,33.0,21.704876
1509,33.0,21.363928
1510,33.0,21.143604
1511,33.0,21.069937
1512,33.0,22.26295
1513,33.0,22.268585
1514,33.0,21.704962
1515,33.0,21.364494
1516,33.0,21.143795
1517,33.0,21.070057
1518,33.0,22.262287
1519,33.0,22.266888
1520,33.0,21.7043
1521,33.0,21.364471
1522,33.0,21.143747
1523,33.0,21.070076
1524,33.0,22.261446
1525,33.0,22.264727
1526,33.0,21.702965
1527,33.0,21.36392
1528,33.0,21.14348
1529,33.0,21.070005
1530,33.0,22.26045
1531,33.0,22.262169
1532,33.0,21.701038
1533,33.0,21.362892
1534,33.0,21.14302
1535,33.0,21.069855
1536,33.0,22.25933
1537,33.0,22.259293
1538,33.0,21.698603
1539,33.0,21.361454
1540,33.0,21.142395
1541,33.0,21.06963
1542,33.0,22.258112
1543,33.0,22.25616
1544,33.0,21.695745
1545,33.0,21.359669
1546,33.0,21.141628
1547,33.0,21.069347
1548,33.0,22.256817
1549,33.0,22.252827
1550,33.0,21.692535
1551,33.0,21.357597
1552,33.0,21.14075
1553,33.0,21.069016
1554,33.0,22.25547
1555,33.0,22.249332
1556,33.0,21.689016
1557,33.0,21.355278
1558,33.0,21.139778
1559,33.0,21.068642
1560,33.0,22.254059
1561,33.0,22.245438
1562,33.0,21.684887
1563,33.0,21.352564
1564,33.0,21.138693
1565,33.0,21.068228
1566,33.0,22.249844
1567,33.0,22.24126
1568,33.0,21.68157
1569,33.0,21.350332
1570,33.0,21.137688
1571,33.0,21.06783
1572,33.0,22.2523
1573,33.0,22.24387
1574,33.0,21.683876
1575,33.0,21.353401
1576,33.0,21.138529
1577,33.0,21.068363
1578,33.0,22.367077
1579,33.0,22.167114
1580,33.0,21.546032
1581,33.0,21.263292
1582,33.0,21.113121
1583,33.0,21.061207
1584,33.0,19.93024
1585,33.0,19.655037
1586,33.0,19.54642
1587,33.0,19.799067
1588,33.0,20.172535
1589,33.0,20.46723
1590,33.0,19.923307
1591,33.0,19.651867
1592,33.0,19.54882
1593,33.0,19.803406
1594,33.0,20.175283
1595,0.0,
1596,33.0,19.916435
1597,33.0,19.64883
1598,33.0,19.551212
1599,33.0,19.807636
1600,0.0,
1601,0.0,
1602,33.0,19.909733
1603,33.0,19.645994
1604,33.0,19.553785
1605,0.0,
1606,0.0,
1607,0.0,
1608,33.0,19.903196
1609,33.0,19.643356
1610,0.0,
1611,0.0,
1612,0.0,
1613,0.0,
1614,33.0,19.896696
1615,0.0,
1616,0.0,
1617,0.0,
1618,0.0,
1619,0.0,
1620,32.0,30.236994
1621,32.0,31.07028
1622,32.0,31.243984
1623,32.0,31.277214
1624,32.0,31.25491
1625,32.0,31.220377
1626,32.0,30.404167
1627,32.0,31.20607
1628,32.0,31.266598
1629,32.0,31.281754
1630,32.0,31.24884
1631,32.0,30.93507
1632,32.0,30.548214
1633,32.0,31.241966
1634,32.0,31.276558
1635,32.0,31.28048
1636,32.0,30.966103
1637,32.0,30.890186
1638,32.0,30.570229
1639,32.0,31.259975
1640,32.0,31.27763
1641,32.0,30.998987
1642,32.0,30.92268
1643,32.0,31.015121
1644,32.0,30.575748
1645,32.0,31.266777
1646,32.0,30.994442
1647,32.0,30.955372
1648,32.0,31.048496
1649,32.0,31.11292
1650,32.0,30.587425
1651,32.0,30.99065
1652,32.0,30.951172
1653,32.0,31.081676
1654,32.0,31.146847
1655,32.0,31.093224
1656,32.0,30.27059
1657,32.0,30.946629
1658,32.0,31.07824
1659,32.0,31.180235
1660,32.0,31.124683
1661,32.0,30.757574
1662,32.0,30.269714
1663,32.0,31.093039
1664,32.0,31.189196
1665,32.0,31.162512
1666,32.0,30.786253
1667,32.0,30.950062
1668,32.0,30.432243
1669,32.0,31.203053
1670,32.0,31.170238
1671,32.0,30.817379
1672,32.0,30.971502
1673,32.0,30.673683
1674,32.0,30.570103
1675,32.0,31.184612
1676,32.0,30.817871
1677,32.0,30.996048
1678,32.0,30.688095
1679,32.0,30.66477
1680,32.0,30.555916
1681,32.0,30.827192
1682,32.0,30.99713
1683,32.0,30.707836
1684,32.0,30.67539
1685,32.0,30.905544
1686,32.0,30.221903
1687,32.0,31.01724
1688,32.0,30.717468
1689,32.0,30.697186
1690,32.0,30.920118
1691,32.0,31.034035
1692,32.0,30.525272
1693,32.0,30.755188
1694,32.0,30.715986
1695,32.0,30.953384
1696,32.0,31.059689
1697,32.0,31.333035
1698,32.0,30.233425
1699,32.0,30.749004
1700,32.0,30.98708
1701,32.0,31.110802
1702,32.0,31.36963
1703,32.0,31.515753
1704,32.0,30.279913
1705,32.0,31.076168
1706,32.0,31.200468
1707,32.0,31.457867
1708,32.0,31.575127
1709,32.0,31.556654
1710,32.0,30.753843
1711,32.0,31.414328
1712,32.0,31.634106
1713,32.0,31.71864
1714,32.0,31.649118
1715,32.0,31.574308
1716,32.0,31.102844
1717,32.0,31.900644
1718,32.0,31.937862
1719,32.0,31.825954
1720,32.0,31.68708
1721,32.0,31.288788
1722,32.0,31.49553
1723,32.0,32.166294
1724,32.0,32.01928
1725,32.0,31.85276
1726,32.0,31.396896
1727,32.0,31.592403
1728,32.0,31.685482
1729,32.0,32.21747
1730,32.0,32.026615
1731,32.0,31.55185
1732,32.0,31.69704
1733,32.0,31.268377
1734,32.0,31.21262
1735,32.0,31.722168
1736,32.0,31.27795
1737,32.0,31.55546
1738,32.0,31.199503
1739,32.0,31.261028
1740,32.0,31.220633
1741,32.0,31.45478
1742,32.0,31.600931
1743,32.0,31.255297
1744,32.0,31.308353
1745,32.0,31.03659
1746,32.0,30.274195
1747,32.0,31.354874
1748,32.0,31.044863
1749,32.0,31.222776
1750,32.0,31.027683
1751,32.0,31.075298
1752,32.0,30.678322
1753,32.0,31.152687
1754,32.0,31.225697
1755,32.0,31.067062
1756,32.0,31.136238
1757,32.0,30.921303
1758,32.0,31.764118
1759,32.0,31.849754
1760,32.0,31.353653
1761,32.0,31.304585
1762,32.0,31.035385
1763,32.0,31.089157
1764,32.0,31.835562
1765,32.0,31.712284
1766,32.0,31.501259
1767,32.0,31.198923
1768,32.0,31.300865
1769,32.0,30.939344
1770,32.0,31.477764
1771,32.0,31.770271
1772,32.0,31.328547
1773,32.0,31.425514
1774,32.0,31.126049
1775,32.0,30.775856
1776,32.0,31.527584
1777,32.0,31.611736
1778,32.0,31.561861
1779,32.0,31.267422
1780,32.0,30.992802
1781,32.0,30.722744
1782,32.0,31.102303
1783,32.0,31.785736
1784,32.0,31.37444
1785,32.0,31.143517
1786,32.0,30.970205
1787,32.0,30.745092
1788,32.0,31.342976
1789,32.0,31.626862
1790,32.0,31.25525
1791,32.0,31.131477
1792,32.0,30.995182
1793,32.0,30.508905
1794,32.0,31.139622
1795,32.0,31.507729
1796,32.0,31.250622
1797,32.0,31.18432
1798,32.0,30.777725
1799,32.0,30.342815
1800,32.0,30.972832
1801,32.0,31.48981
1802,32.0,31.301899
1803,32.0,30.999159
1804,32.0,30.633036
1805,32.0,30.253017
1806,32.0,30.962729
1807,32.0,31.554216
1808,32.0,31.13483
1809,32.0,30.895138
1810,32.0,30.558239
1811,32.0,30.072033
1812,32.0,31.015652
1813,32.0,31.378006
1814,32.0,31.040718
1815,32.0,30.855442
1816,32.0,30.383865
1817,32.0,29.965866
1818,32.0,30.650131
1819,32.0,31.154903
1820,32.0,30.898632
1821,32.0,30.633938
1822,32.0,30.224335
1823,32.0,29.66743
1824,32.0,30.654703
1825,32.0,31.209137
1826,32.0,30.853008
1827,32.0,30.606594
1828,32.0,29.983562
1829,32.0,29.474304
1830,32.0,30.532705
1831,32.0,31.038137
1832,32.0,30.772995
1833,32.0,30.34985
1834,32.0,29.740047
1835,32.0,29.670567
1836,32.0,30.397444
1837,32.0,31.00994
1838,32.0,30.600798
1839,32.0,30.130905
1840,32.0,29.931232
1841,32.0,29.519314
1842,32.0,30.329208
1843,32.0,30.826868
1844,32.0,30.45064
1845,32.0,30.334908
1846,32.0,29.750813
1847,32.0,29.539843
1848,32.0,30.127357
1849,32.0,30.694485
1850,32.0,30.72873
1851,32.0,30.138102
1852,32.0,29.743011
1853,32.0,29.31047
1854,32.0,29.986843
1855,32.0,31.008102
1856,32.0,30.614157
1857,32.0,30.131882
1858,32.0,29.489275
1859,32.0,29.264477
1860,32.0,30.26868
1861,32.0,30.923073
1862,32.0,30.665379
1863,32.0,29.853096
1864,32.0,29.419432
1865,32.0,29.311337
1866,32.0,30.17371
1867,32.0,31.026379
1868,32.0,30.377872
1869,32.0,29.724846
1870,32.0,29.43166
1871,32.0,29.128714
1872,32.0,30.269634
1873,32.0,30.846504
1874,32.0,30.257221
1875,32.0,29.706005
1876,32.0,29.224709
1877,32.0,29.33348
1878,32.0,30.09184
1879,32.0,30.81849
1880,32.0,30.202873
1881,32.0,29.446709
1882,32.0,29.409184
1883,32.0,29.319305
1884,32.0,30.099009
1885,32.0,30.850533
1886,32.0,29.899897
1887,32.0,29.605736
1888,32.0,29.380379
1889,32.0,29.578568
1890,32.0,30.179808
1891,32.0,30.571522
1892,32.0,30.02166
1893,32.0,29.546654
1894,32.0,29.628826
1895,32.0,29.574375
1896,32.0,30.019901
1897,32.0,30.685654
1898,32.0,29.910612
1899,32.0,29.771982
1900,32.0,29.611471
1901,32.0,29.680908
1902,32.0,30.253128
1903,32.0,30.550005
1904,32.0,30.110435
1905,32.0,29.732368
1906,32.0,29.70821
1907,32.0,29.699356
1908,32.0,30.23969
1909,32.0,30.686821
1910,32.0,30.009584
1911,32.0,29.801373
1912,32.0,29.714787
1913,32.0,29.753494
1914,32.0,30.500345
1915,32.0,30.50711
1916,32.0,30.023579
1917,32.0,29.780785
1918,32.0,29.759281
1919,32.0,29.759201
1920,32.0,30.45819
1921,32.0,30.428463
1922,32.0,29.94403
1923,32.0,29.800735
1924,32.0,29.756615
1925,32.0,29.807152
1926,32.0,30.542526
1927,32.0,30.288063
1928,32.0,29.922522
1929,32.0,29.779516
1930,32.0,29.798946
1931,32.0,29.678915
1932,32.0,30.521336
1933,32.0,30.214489
1934,32.0,29.866943
1935,32.0,29.80933
1936,32.0,29.663273
1937,32.0,29.519382
1938,32.0,30.52388
1939,32.0,30.11805
1940,32.0,29.87202
1941,32.0,29.66056
1942,32.0,29.49353
1943,32.0,29.94266
1944,32.0,30.459566
1945,32.0,30.091427
1946,32.0,29.697159
1947,32.0,29.473877
1948,32.0,29.906689
1949,32.0,30.177025
1950,32.0,30.450752
1951,32.0,29.897516
1952,32.0,29.494707
1953,32.0,29.881763
1954,32.0,30.1417
1955,32.0,30.465633
1956,32.0,30.296532
1957,32.0,29.702358
1958,32.0,29.927156
1959,32.0,30.142189
1960,32.0,30.455606
1961,32.0,30.391823
1962,32.0,30.175308
1963,32.0,30.232407
1964,32.0,30.28638
1965,32.0,30.537514
1966,32.0,30.44299
1967,32.0,30.917667
1968,32.0,30.734528
1969,32.0,30.681055
1970,32.0,30.792486
1971,32.0,30.618145
1972,32.0,31.040848
1973,32.0,31.234844
1974,32.0,30.93183
1975,32.0,31.081734
1976,32.0,30.82468
1977,32.0,31.185453
1978,32.0,31.33006
1979,32.0,31.189041
1980,32.0,31.050652
1981,32.0,30.92049
1982,32.0,31.27179
1983,32.0,31.394596
1984,32.0,31.229794
1985,32.0,31.695248
1986,32.0,30.730442
1987,32.0,31.236664
1988,32.0,31.389418
1989,32.0,31.227419
1990,32.0,31.682926
1991,32.0,31.344885
1992,32.0,30.983482
1993,32.0,31.315975
1994,32.0,31.218578
1995,32.0,31.693447
1996,32.0,31.360838
1997,32.0,31.522675
1998,32.0,30.992542
1999,32.0,31.088703
2000,32.0,31.644943
2001,32.0,31.342691
2002,32.0,31.509045
2003,32.0,31.643639
2004,32.0,30.771656
2005,32.0,31.497898
2006,32.0,31.289396
2007,32.0,31.47686
2008,32.0,31.611137
2009,32.0,31.783829
2010,32.0,31.132488
2011,32.0,31.133682
2012,32.0,31.439322
2013,32.0,31.604858
2014,32.0,31.777525
2015,32.0,31.649765
2016,32.0,30.779884
2017,32.0,31.250559
2018,32.0,31.522415
2019,32.0,31.709093
2020,32.0,31.578999
2021,32.0,31.567833
2022,32.0,30.898155
2023,32.0,31.33088
2024,32.0,31.633448
2025,32.0,31.51818
2026,32.0,31.499222
2027,32.0,31.638447
2028,32.0,31.001846
2029,32.0,31.46463
2030,32.0,31.475632
2031,32.0,31.460865
2032,32.0,31.58522
2033,32.0,31.165627
2034,32.0,31.133472
2035,32.0,31.31115
2036,32.0,31.42725
2037,32.0,31.548302
2038,32.0,31.121792
2039,32.0,31.250172
2040,32.0,31.015509
2041,32.0,31.275305
2042,32.0,31.520252
2043,32.0,31.091022
2044,32.0,31.199797
2045,32.0,31.044472
2046,32.0,31.012035
2047,32.0,31.381622
2048,32.0,31.089636
2049,32.0,31.179962
2050,32.0,31.008404
2051,32.0,31.163582
2052,32.0,31.128881
2053,32.0,30.963293
2054,32.0,31.180449
2055,32.0,30.991558
2056,32.0,31.12449
2057,32.0,31.412975
2058,32.0,30.7656
2059,32.0,31.05957
2060,32.0,30.984394
2061,32.0,31.083311
2062,32.0,31.34607
2063,32.0,31.378645
2064,32.0,30.896599
2065,32.0,30.89288
2066,32.0,31.099514
2067,32.0,31.322403
2068,32.0,31.332706
2069,32.0,31.34552
2070,32.0,30.76009
2071,32.0,31.009502
2072,32.0,31.32836
2073,32.0,31.298706
2074,32.0,31.288952
2075,32.0,27.310202
2076,32.0,30.901112
2077,32.0,31.246178
2078,32.0,31.32251
2079,32.0,31.271336
2080,32.0,27.323215
2081,32.0,30.020758
2082,32.0,31.146954
2083,32.0,31.24002
2084,32.0,31.298622
2085,32.0,27.363218
2086,32.0,29.94931
2087,32.0,30.225029
2088,32.0,31.155045
2089,32.0,31.213844
2090,32.0,27.45093
2091,32.0,29.912159
2092,32.0,30.130642
2093,32.0,29.907696
2094,32.0,31.15924
2095,32.0,27.4947
2096,32.0,29.95198
2097,32.0,30.070185
2098,32.0,29.809448
2099,32.0,29.832514
2100,32.0,27.67794
2101,32.0,30.028736
2102,32.0,30.16568
2103,32.0,29.81034
2104,32.0,29.784838
2105,32.0,30.111189
2106,32.0,30.608522
2107,32.0,30.798283
2108,32.0,30.486908
2109,32.0,30.350464
2110,32.0,30.600368
2111,32.0,30.81422
2112,32.0,30.858784
2113,32.0,30.499828
2114,32.0,30.428715
2115,32.0,30.594078
2116,32.0,30.76196
2117,32.0,30.63273
2118,32.0,30.559448
2119,32.0,30.43414
2120,32.0,30.63621
2121,32.0,30.71128
2122,32.0,30.546326
2123,32.0,30.442348
2124,32.0,30.528372
2125,32.0,30.66611
2126,32.0,30.765047
2127,32.0,30.512886
2128,32.0,30.368626
2129,32.0,30.532677
2130,32.0,30.777073
2131,32.0,30.801857
2132,32.0,30.572487
2133,32.0,30.339802
2134,32.0,30.458385
2135,32.0,30.370949
2136,32.0,30.911001
2137,32.0,30.607632
2138,32.0,30.384151
2139,32.0,30.408213
2140,32.0,30.284119
2141,32.0,30.121119
2142,32.0,30.721096
2143,32.0,30.413738
2144,32.0,30.423841
2145,32.0,30.210186
2146,32.0,30.015133
2147,32.0,30.019855
2148,32.0,30.565643
2149,32.0,30.474304
2150,32.0,30.233776
2151,32.0,29.950298
2152,32.0,29.914728
2153,32.0,30.125496
2154,32.0,30.6708
2155,32.0,30.303158
2156,32.0,29.986969
2157,32.0,29.860138
2158,32.0,30.025799
2159,32.0,30.410933
2160,32.0,30.511154
2161,32.0,30.060106
2162,32.0,29.883049
2163,32.0,29.948925
2164,32.0,30.283564
2165,32.0,30.008865
2166,32.0,30.302118
2167,32.0,29.969105
2168,32.0,29.967766
2169,32.0,30.199493
2170,32.0,29.898628
2171,30.0,30.037346
2172,32.0,30.26783
2173,32.0,30.076023
2174,32.0,30.2261
2175,32.0,29.843185
2176,30.0,29.94064
2177,29.0,29.78695
2178,32.0,30.41827
2179,32.0,30.341831
2180,32.0,29.885397
2181,30.0,29.89368
2182,29.0,29.708534
2183,29.0,29.45393
2184,32.0,30.716846
2185,32.0,30.007093
2186,30.0,29.932137
2187,29.0,29.668007
2188,29.0,29.386316
2189,29.0,29.497166
2190,32.0,30.326344
2191,30.0,30.00204
2192,29.0,29.657532
2193,29.0,29.305897
2194,29.0,29.377821
2195,29.0,29.10775
2196,30.0,30.420887
2197,29.0,29.79781
2198,29.0,29.364246
2199,29.0,29.350994
2200,29.0,29.051859
2201,29.0,28.930656
2202,29.0,30.205292
2203,29.0,29.499615
2204,29.0,29.391468
2205,29.0,29.017893
2206,29.0,28.861118
2207,29.0,29.28307
2208,29.0,29.926922
2209,29.0,29.537754
2210,29.0,29.077139
2211,29.0,28.838865
2212,29.0,29.20663
2213,29.0,28.832954
2214,29.0,30.059074
2215,29.0,29.293682
2216,29.0,28.956509
2217,29.0,29.228748
2218,29.0,28.817802
2219,29.0,28.511068
2220,29.0,29.773022
2221,29.0,29.146511
2222,29.0,29.309704
2223,29.0,28.819292
2224,29.0,28.477156
2225,29.0,28.538054
2226,29.0,29.689857
2227,29.0,29.541946
2228,29.0,28.944427
2229,29.0,28.512238
2230,29.0,28.525517
2231,29.0,28.247578
2232,29.0,30.190826
2233,29.0,29.225262
2234,29.0,28.669666
2235,29.0,28.582954
2236,29.0,28.258755
2237,29.0,28.159206
2238,29.0,29.731474
2239,29.0,28.866528
2240,29.0,28.660042
2241,29.0,28.25475
2242,29.0,28.117992
2243,29.0,28.053522
2244,29.0,29.431137
2245,29.0,28.902191
2246,29.0,28.369968
2247,29.0,28.139847
2248,29.0,28.036621
2249,29.0,27.994442
2250,29.0,29.560461
2251,29.0,28.662228
2252,29.0,28.283295
2253,29.0,28.082624
2254,29.0,28.00031
2255,29.0,28.41522
2256,29.0,29.262648
2257,29.0,28.541027
2258,29.0,28.195951
2259,29.0,28.024681
2260,29.0,28.400684
2261,29.0,28.26745
2262,29.0,29.204605
2263,29.0,28.484886
2264,29.0,28.157127
2265,29.0,28.445644
2266,29.0,28.277649
2267,29.0,28.192421
2268,29.0,29.169157
2269,29.0,28.449081
2270,29.0,28.5858
2271,29.0,28.327961
2272,29.0,28.206913
2273,29.0,28.3424
2274,29.0,29.154694
2275,29.0,28.89611
2276,29.0,28.47574
2277,29.0,28.261042
2278,29.0,28.364365
2279,29.0,28.605488
2280,29.0,29.71888
2281,29.0,28.834412
2282,29.0,28.431988
2283,29.0,28.44556
2284,29.0,28.653393
2285,29.0,28.575413
2286,29.0,29.512878
2287,29.0,28.694595
2288,29.0,28.550735
2289,29.0,28.67246
2290,29.0,28.560009
2291,26.0,28.320574
2292,29.0,29.400833
2293,29.0,28.845821
2294,29.0,28.809914
2295,29.0,28.606514
2296,26.0,28.326729
2297,26.0,28.348066
2298,29.0,29.563028
2299,29.0,29.148281
2300,29.0,28.782352
2301,26.0,28.39775
2302,26.0,28.374695
2303,26.0,28.3932
2304,29.0,29.816761
2305,29.0,29.114937
2306,26.0,28.556952
2307,26.0,28.433434
2308,26.0,28.405735
2309,26.0,28.41705
2310,29.0,29.622068
2311,26.0,28.796663
2312,26.0,28.524416
2313,26.0,28.40967
2314,26.0,28.382116
2315,26.0,28.5922
2316,26.0,29.27731
2317,26.0,28.755325
2318,26.0,28.496998
2319,26.0,28.385132
2320,26.0,28.555332
2321,26.0,28.923
2322,26.0,29.276175
2323,26.0,28.777966
2324,26.0,28.513577
2325,26.0,28.596867
2326,26.0,28.925117
2327,26.0,28.477478
2328,26.0,29.268593
2329,26.0,28.786114
2330,26.0,28.71984
2331,26.0,28.965107
2332,26.0,28.478083
2333,26.0,28.785383
2334,26.0,29.256227
2335,26.0,28.990791
2336,26.0,29.090288
